registro_tipo,link,numero_processo,nome,oab,polo,nome_normalizado,nome_canon
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201503920235040202,201503920235040202,DANIEL BATTIPAGLIA SGAI,SP-214918,,DANIEL BATTIPAGLIA SGAI,DANIEL BATTIPAGLIA SGAI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00207363420235040022,207363420235040022,LILIA RODRIGUES DA SILVA,RS-105985,,LILIA RODRIGUES DA SILVA,LILIA RODRIGUES DA SILVA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00202397320255040402,202397320255040402,LILIA RODRIGUES DA SILVA,RS-105985,,LILIA RODRIGUES DA SILVA,LILIA RODRIGUES DA SILVA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00210255920245040271,210255920245040271,VERA LUCIA DE VASCONCELLOS BOLZAN,RS-21823,,VERA LUCIA DE VASCONCELLOS BOLZAN,VERA LUCIA DE VASCONCELLOS BOLZAN
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209790420255040702,209790420255040702,ANGELA MARIA RAFFAINER FLORES,RS-26977,,ANGELA MARIA RAFFAINER FLORES,ANGELA MARIA RAFFAINER FLORES
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00208047720245040012,208047720245040012,GABRIELLA GAIDA,RS-11407-A,,GABRIELLA GAIDA,GABRIELLA GAIDA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00200805920235040028,200805920235040028,LUIZ SERGIO NOGARA,RS-29015,,LUIZ SERGIO NOGARA,LUIZ SERGIO NOGARA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201275420235040021,201275420235040021,FERNANDO ANTONIO ZANELLA,RS-18320,,FERNANDO ANTONIO ZANELLA,FERNANDO ANTONIO ZANELLA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00204590620245040241,204590620245040241,SIMONE CECILIA RAUPP,RS-38538,,SIMONE CECILIA RAUPP,SIMONE CECILIA RAUPP
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00202305720245040205,202305720245040205,RAFAEL FURUKAWA,SP-347074,,RAFAEL FURUKAWA,RAFAEL FURUKAWA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201285420255040252,201285420255040252,SABRINA ARTICO DE BRAGANTE,RS-124325,,SABRINA ARTICO DE BRAGANTE,SABRINA ARTICO DE BRAGANTE
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00213620320255040016,213620320255040016,GLAUCO GRIBOSKI RODRIGUES,RS-96139,,GLAUCO GRIBOSKI RODRIGUES,GLAUCO GRIBOSKI RODRIGUES
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00218156520255040511,218156520255040511,RICARDO SOUZA ZAIDEN,RS-85711,,RICARDO SOUZA ZAIDEN,RICARDO SOUZA ZAIDEN
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00208936920235040551,208936920235040551,RENATA PEREIRA ZANARDI,RS-33819,,RENATA PEREIRA ZANARDI,RENATA PEREIRA ZANARDI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00204792920235040662,204792920235040662,ELIANDRO DOS SANTOS,RS-54109,,ELIANDRO DOS SANTOS,ELIANDRO DOS SANTOS
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209628120245040611,209628120245040611,SERGIO LUIZ DELLA MEA,RS-27216,,SERGIO LUIZ DELLA MEA,SERGIO LUIZ DELLA MEA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00215426320255040551,215426320255040551,RENATA PEREIRA ZANARDI,RS-33819,,RENATA PEREIRA ZANARDI,RENATA PEREIRA ZANARDI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00207654420245040024,207654420245040024,JULIANA SUDIKUM WINK BASTOS,RS-65691,,JULIANA SUDIKUM WINK BASTOS,JULIANA SUDIKUM WINK BASTOS
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209610720255040015,209610720255040015,DALCI DOMINGOS PAGNUSSATT,RS-7215,,DALCI DOMINGOS PAGNUSSATT,DALCI DOMINGOS PAGNUSSATT
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209654520245040026,209654520245040026,LIA ALESSANDRA TESCHE,RS-43021,,LIA ALESSANDRA TESCHE,LIA ALESSANDRA TESCHE
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00202016720235040261,202016720235040261,LIA ALESSANDRA TESCHE,RS-43021,,LIA ALESSANDRA TESCHE,LIA ALESSANDRA TESCHE
